,법정동코드,시도명,시군구명,읍면동명,동리명,법정동시군구코드,법정동읍면동코드,주소
320,1144010100,서울특별시,마포구,아현동,,11440,10100,서울특별시 마포구 아현동
321,1144010200,서울특별시,마포구,공덕동,,11440,10200,서울특별시 마포구 공덕동
322,1144010300,서울특별시,마포구,신공덕동,,11440,10300,서울특별시 마포구 신공덕동
323,1144010400,서울특별시,마포구,도화동,,11440,10400,서울특별시 마포구 도화동
324,1144010500,서울특별시,마포구,용강동,,11440,10500,서울특별시 마포구 용강동
325,1144010600,서울특별시,마포구,토정동,,11440,10600,서울특별시 마포구 토정동
326,1144010700,서울특별시,마포구,마포동,,11440,10700,서울특별시 마포구 마포동
327,1144010800,서울특별시,마포구,대흥동,,11440,10800,서울특별시 마포구 대흥동
328,1144010900,서울특별시,마포구,염리동,,11440,10900,서울특별시 마포구 염리동
329,1144011000,서울특별시,마포구,노고산동,,11440,11000,서울특별시 마포구 노고산동
330,1144011100,서울특별시,마포구,신수동,,11440,11100,서울특별시 마포구 신수동
331,1144011200,서울특별시,마포구,현석동,,11440,11200,서울특별시 마포구 현석동
332,1144011300,서울특별시,마포구,구수동,,11440,11300,서울특별시 마포구 구수동
333,1144011400,서울특별시,마포구,창전동,,11440,11400,서울특별시 마포구 창전동
334,1144011500,서울특별시,마포구,상수동,,11440,11500,서울특별시 마포구 상수동
335,1144011600,서울특별시,마포구,하중동,,11440,11600,서울특별시 마포구 하중동
336,1144011700,서울특별시,마포구,신정동,,11440,11700,서울특별시 마포구 신정동
337,1144011800,서울특별시,마포구,당인동,,11440,11800,서울특별시 마포구 당인동
338,1144012000,서울특별시,마포구,서교동,,11440,12000,서울특별시 마포구 서교동
339,1144012100,서울특별시,마포구,동교동,,11440,12100,서울특별시 마포구 동교동
340,1144012200,서울특별시,마포구,합정동,,11440,12200,서울특별시 마포구 합정동
341,1144012300,서울특별시,마포구,망원동,,11440,12300,서울특별시 마포구 망원동
342,1144012400,서울특별시,마포구,연남동,,11440,12400,서울특별시 마포구 연남동
343,1144012500,서울특별시,마포구,성산동,,11440,12500,서울특별시 마포구 성산동
344,1144012600,서울특별시,마포구,중동,,11440,12600,서울특별시 마포구 중동
345,1144012700,서울특별시,마포구,상암동,,11440,12700,서울특별시 마포구 상암동
346,1147010100,서울특별시,양천구,신정동,,11470,10100,서울특별시 양천구 신정동
347,1147010200,서울특별시,양천구,목동,,11470,10200,서울특별시 양천구 목동
348,1147010300,서울특별시,양천구,신월동,,11470,10300,서울특별시 양천구 신월동
349,1150010100,서울특별시,강서구,염창동,,11500,10100,서울특별시 강서구 염창동
350,1150010200,서울특별시,강서구,등촌동,,11500,10200,서울특별시 강서구 등촌동
351,1150010300,서울특별시,강서구,화곡동,,11500,10300,서울특별시 강서구 화곡동
352,1150010400,서울특별시,강서구,가양동,,11500,10400,서울특별시 강서구 가양동
353,1150010500,서울특별시,강서구,마곡동,,11500,10500,서울특별시 강서구 마곡동
354,1150010600,서울특별시,강서구,내발산동,,11500,10600,서울특별시 강서구 내발산동
355,1150010700,서울특별시,강서구,외발산동,,11500,10700,서울특별시 강서구 외발산동
356,1150010800,서울특별시,강서구,공항동,,11500,10800,서울특별시 강서구 공항동
357,1150010900,서울특별시,강서구,방화동,,11500,10900,서울특별시 강서구 방화동
358,1150011000,서울특별시,강서구,개화동,,11500,11000,서울특별시 강서구 개화동
359,1150011100,서울특별시,강서구,과해동,,11500,11100,서울특별시 강서구 과해동
360,1150011200,서울특별시,강서구,오곡동,,11500,11200,서울특별시 강서구 오곡동
361,1150011300,서울특별시,강서구,오쇠동,,11500,11300,서울특별시 강서구 오쇠동
362,1153010100,서울특별시,구로구,신도림동,,11530,10100,서울특별시 구로구 신도림동
363,1153010200,서울특별시,구로구,구로동,,11530,10200,서울특별시 구로구 구로동
364,1153010300,서울특별시,구로구,가리봉동,,11530,10300,서울특별시 구로구 가리봉동
365,1153010600,서울특별시,구로구,고척동,,11530,10600,서울특별시 구로구 고척동
366,1153010700,서울특별시,구로구,개봉동,,11530,10700,서울특별시 구로구 개봉동
367,1153010800,서울특별시,구로구,오류동,,11530,10800,서울특별시 구로구 오류동
368,1153010900,서울특별시,구로구,궁동,,11530,10900,서울특별시 구로구 궁동
369,1153011000,서울특별시,구로구,온수동,,11530,11000,서울특별시 구로구 온수동
370,1153011100,서울특별시,구로구,천왕동,,11530,11100,서울특별시 구로구 천왕동
371,1153011200,서울특별시,구로구,항동,,11530,11200,서울특별시 구로구 항동
372,1154510100,서울특별시,금천구,가산동,,11545,10100,서울특별시 금천구 가산동
373,1154510200,서울특별시,금천구,독산동,,11545,10200,서울특별시 금천구 독산동
374,1154510300,서울특별시,금천구,시흥동,,11545,10300,서울특별시 금천구 시흥동
375,1156010100,서울특별시,영등포구,영등포동,,11560,10100,서울특별시 영등포구 영등포동
376,1156010200,서울특별시,영등포구,영등포동1가,,11560,10200,서울특별시 영등포구 영등포동1가
377,1156010300,서울특별시,영등포구,영등포동2가,,11560,10300,서울특별시 영등포구 영등포동2가
378,1156010400,서울특별시,영등포구,영등포동3가,,11560,10400,서울특별시 영등포구 영등포동3가
379,1156010500,서울특별시,영등포구,영등포동4가,,11560,10500,서울특별시 영등포구 영등포동4가
380,1156010600,서울특별시,영등포구,영등포동5가,,11560,10600,서울특별시 영등포구 영등포동5가
381,1156010700,서울특별시,영등포구,영등포동6가,,11560,10700,서울특별시 영등포구 영등포동6가
382,1156010800,서울특별시,영등포구,영등포동7가,,11560,10800,서울특별시 영등포구 영등포동7가
383,1156010900,서울특별시,영등포구,영등포동8가,,11560,10900,서울특별시 영등포구 영등포동8가
384,1156011000,서울특별시,영등포구,여의도동,,11560,11000,서울특별시 영등포구 여의도동
385,1156011100,서울특별시,영등포구,당산동1가,,11560,11100,서울특별시 영등포구 당산동1가
386,1156011200,서울특별시,영등포구,당산동2가,,11560,11200,서울특별시 영등포구 당산동2가
387,1156011300,서울특별시,영등포구,당산동3가,,11560,11300,서울특별시 영등포구 당산동3가
388,1156011400,서울특별시,영등포구,당산동4가,,11560,11400,서울특별시 영등포구 당산동4가
389,1156011500,서울특별시,영등포구,당산동5가,,11560,11500,서울특별시 영등포구 당산동5가
390,1156011600,서울특별시,영등포구,당산동6가,,11560,11600,서울특별시 영등포구 당산동6가
391,1156011700,서울특별시,영등포구,당산동,,11560,11700,서울특별시 영등포구 당산동
392,1156011800,서울특별시,영등포구,도림동,,11560,11800,서울특별시 영등포구 도림동
393,1156011900,서울특별시,영등포구,문래동1가,,11560,11900,서울특별시 영등포구 문래동1가
394,1156012000,서울특별시,영등포구,문래동2가,,11560,12000,서울특별시 영등포구 문래동2가
395,1156012100,서울특별시,영등포구,문래동3가,,11560,12100,서울특별시 영등포구 문래동3가
396,1156012200,서울특별시,영등포구,문래동4가,,11560,12200,서울특별시 영등포구 문래동4가
397,1156012300,서울특별시,영등포구,문래동5가,,11560,12300,서울특별시 영등포구 문래동5가
398,1156012400,서울특별시,영등포구,문래동6가,,11560,12400,서울특별시 영등포구 문래동6가
399,1156012500,서울특별시,영등포구,양평동1가,,11560,12500,서울특별시 영등포구 양평동1가
400,1156012600,서울특별시,영등포구,양평동2가,,11560,12600,서울특별시 영등포구 양평동2가
401,1156012700,서울특별시,영등포구,양평동3가,,11560,12700,서울특별시 영등포구 양평동3가
402,1156012800,서울특별시,영등포구,양평동4가,,11560,12800,서울특별시 영등포구 양평동4가
403,1156012900,서울특별시,영등포구,양평동5가,,11560,12900,서울특별시 영등포구 양평동5가
404,1156013000,서울특별시,영등포구,양평동6가,,11560,13000,서울특별시 영등포구 양평동6가
405,1156013100,서울특별시,영등포구,양화동,,11560,13100,서울특별시 영등포구 양화동
406,1156013200,서울특별시,영등포구,신길동,,11560,13200,서울특별시 영등포구 신길동
407,1156013300,서울특별시,영등포구,대림동,,11560,13300,서울특별시 영등포구 대림동
408,1156013400,서울특별시,영등포구,양평동,,11560,13400,서울특별시 영등포구 양평동
409,1159010100,서울특별시,동작구,노량진동,,11590,10100,서울특별시 동작구 노량진동
410,1159010200,서울특별시,동작구,상도동,,11590,10200,서울특별시 동작구 상도동
411,1159010300,서울특별시,동작구,상도1동,,11590,10300,서울특별시 동작구 상도1동
412,1159010400,서울특별시,동작구,본동,,11590,10400,서울특별시 동작구 본동
413,1159010500,서울특별시,동작구,흑석동,,11590,10500,서울특별시 동작구 흑석동
414,1159010600,서울특별시,동작구,동작동,,11590,10600,서울특별시 동작구 동작동
415,1159010700,서울특별시,동작구,사당동,,11590,10700,서울특별시 동작구 사당동
416,1159010800,서울특별시,동작구,대방동,,11590,10800,서울특별시 동작구 대방동
417,1159010900,서울특별시,동작구,신대방동,,11590,10900,서울특별시 동작구 신대방동
418,1162010100,서울특별시,관악구,봉천동,,11620,10100,서울특별시 관악구 봉천동
419,1162010200,서울특별시,관악구,신림동,,11620,10200,서울특별시 관악구 신림동
420,1162010300,서울특별시,관악구,남현동,,11620,10300,서울특별시 관악구 남현동
421,1165010100,서울특별시,서초구,방배동,,11650,10100,서울특별시 서초구 방배동
422,1165010200,서울특별시,서초구,양재동,,11650,10200,서울특별시 서초구 양재동
423,1165010300,서울특별시,서초구,우면동,,11650,10300,서울특별시 서초구 우면동
424,1165010400,서울특별시,서초구,원지동,,11650,10400,서울특별시 서초구 원지동
425,1165010600,서울특별시,서초구,잠원동,,11650,10600,서울특별시 서초구 잠원동
426,1165010700,서울특별시,서초구,반포동,,11650,10700,서울특별시 서초구 반포동
427,1165010800,서울특별시,서초구,서초동,,11650,10800,서울특별시 서초구 서초동
428,1165010900,서울특별시,서초구,내곡동,,11650,10900,서울특별시 서초구 내곡동
429,1165011000,서울특별시,서초구,염곡동,,11650,11000,서울특별시 서초구 염곡동
430,1165011100,서울특별시,서초구,신원동,,11650,11100,서울특별시 서초구 신원동
431,1168010100,서울특별시,강남구,역삼동,,11680,10100,서울특별시 강남구 역삼동
432,1168010300,서울특별시,강남구,개포동,,11680,10300,서울특별시 강남구 개포동
433,1168010400,서울특별시,강남구,청담동,,11680,10400,서울특별시 강남구 청담동
434,1168010500,서울특별시,강남구,삼성동,,11680,10500,서울특별시 강남구 삼성동
435,1168010600,서울특별시,강남구,대치동,,11680,10600,서울특별시 강남구 대치동
436,1168010700,서울특별시,강남구,신사동,,11680,10700,서울특별시 강남구 신사동
437,1168010800,서울특별시,강남구,논현동,,11680,10800,서울특별시 강남구 논현동
438,1168011000,서울특별시,강남구,압구정동,,11680,11000,서울특별시 강남구 압구정동
